0,0,133
0,1,124
0,2,124
0,3,124
0,4,124
0,5,124
0,6,124
0,7,124
0,8,124
0,9,84
0,9,124
0,10,84
0,10,124
0,11,84
0,11,124
0,12,84
0,12,124
0,12,124
0,13,84
0,13,124
0,13,124
0,14,84
0,14,124
0,15,84
0,15,124
0,16,84
0,16,124
0,17,84
0,17,124
0,18,84
0,18,124
0,19,84
0,19,124
1,9,86
1,9,86
1,10,84
1,11,65
1,11,65
1,12,84
1,12,84
1,13,84
1,13,84
1,13,3
1,13,3
1,13,1
1,13,68
1,14,65
1,15,84
1,16,9
1,17,65
1,18,84
1,18,77
1,19,75
2,9,86
2,10,65
2,11,36
2,11,65
2,12,84
2,12,36
2,13,84
2,13,3
2,13,1
2,13,68
2,14,48
2,14,849
2,15,48
2,15,202
2,15,202
2,15,849
2,16,48
2,16,849
2,16,849
2,17,36
2,17,65
2,17,65
2,18,9
2,19,74
3,9,86
3,10,36
3,10,65
3,11,84
3,11,36
3,11,36
3,11,36
3,11,36
3,12,84
3,12,36
3,13,84
3,13,3
3,13,1
3,13,68
3,14,48
3,14,337
3,15,48
3,15,202
3,15,337
3,16,48
3,16,337
3,16,337
3,17,36
3,17,65
3,18,9
3,18,65
3,19,84
4,9,86
4,10,66
4,11,84
4,11,36
4,11,36
4,12,84
4,13,84
4,13,3
4,13,1
4,13,68
4,14,36
4,15,84
4,16,36
4,16,77
4,17,36
4,18,84
4,19,4
5,9,66
5,9,86
5,10,36
5,10,66
5,11,84
5,11,36
5,11,36
5,12,84
5,13,84
5,13,31
5,13,3
5,13,1
5,13,68
5,14,340
5,15,37
5,16,37
5,16,66
5,17,37
5,17,37
5,17,37
5,17,36
5,17,36
5,17,66
5,18,37
5,18,65
5,19,37
6,9,66
6,9,86
6,10,36
6,10,66
6,11,84
6,11,36
6,11,66
6,11,66
6,12,84
6,13,3
6,13,1
6,13,1
6,13,68
6,14,6656
6,14,6656
6,14,84
6,14,84
6,14,84
6,14,37
6,15,84
6,15,84
6,15,84
6,15,37
6,15,37
6,15,66
6,16,84
6,16,84
6,16,37
6,17,84
6,17,37
6,17,36
6,18,84
6,18,36
6,18,65
6,19,65
6,19,65
7,9,66
7,9,86
7,10,66
7,11,84
7,11,84
7,11,37
7,11,37
7,12,84
7,13,1
7,13,1
7,13,68
7,14,2815
7,14,37
