240.233,206.927,68,1.1,0,0,0
477.488,594.752,137,1.1,0,0,0
239.821,240.82,156,1.3,180,0,0
572.698,607.685,99,1.3,180,0,0
545.176,607.742,99,1.3,180,0,0
542.844,603.077,99,1.3,180,0,0
562.355,598.412,104,1.2,0,0,0
567.02,594.68,105,1.2,0,0,0
585.679,590.949,109,1.2,0,0,0
816.945,622.74,155,1.7,0,0,0
1210.25,158.933,23,1.7,0,0,0
1040.8,211.733,94,1.9,0,0,0
417.245,69.6276,56,1.4,315,0,0
65.778,66.9609,56,1.4,315,0,0
1508.87,175.801,48,3.7,270,1,0
1866.71,180.8,42,2.4,0,1,0
1866.68,155.733,66,2.4,0,1,0
1502.8,66.5808,56,0.8,45,1,0
1583.86,98.0475,56,0.8,315,1,0
971.871,589.867,108,1.3,0,1,0
1007.2,605.52,102,1.4,90,1,0
1322.23,597.497,131,1.4,0,1,0
1298.76,591.63,131,1.4,0,1,0
1300.11,598.564,131,1.4,0,1,0
60.8,594.133,51,1,0,0,0
54.9333,604.8,67,1,90,0,0
155.2,586.667,65,1.4,0,0,0
254.103,566.124,129,4.1,270,0,0
218.369,571.991,32,1.7,90,0,0
1694.15,480.204,57,1.4,45,0,0
2002.3,566.933,66,2.2,0,0,0
2007.64,521.067,63,1.3,0,0,0
2055.64,498.667,44,1.3,0,0,0
1385.13,588.8,109,1.2,0,0,0
1432.06,590.933,107,1.2,0,0,0
2082.71,591.334,17,2.2,0,0,0
2156.63,595.007,18,1.3,0,0,0
2118.52,563.788,0,0.9,0,0,0
2057.24,581.867,7,2.2,0,0,0
2078.58,563.788,11,1.2,0,0,0
1916.16,560.574,175,2.1,0,0,0
1915.25,526.6,42,1.2,0,0,0
1901.93,527.518,192,0.4,0,1,0
1910.19,527.518,192,0.4,0,1,0
1919.38,527.518,192,0.4,0,1,0
1928.1,527.518,192,0.4,0,1,0
1915.7,552.31,42,1.2,0,0,0
1902.85,551.392,195,0.4,0,1,0
1912.03,551.392,195,0.4,0,1,0
1926.72,551.392,210,0.3,0,1,0
1916.16,579.857,42,1.2,0,0,0
1905.6,579.857,208,0.3,0,1,0
1926.26,578.02,210,0.3,0,1,0
1572.6,579.397,25,1.2,0,0,0
1156.9,571.226,24,1,0,0,0
1150.03,525.616,28,0.8,0,0,0
1126.23,532.941,31,0.8,0,0,0
1111.12,510.051,32,0.8,90,0,0
1111.12,487.187,134,1.5,180,0,0
1366.32,322.636,32,2,270,0,0
1366.43,406.015,23,1.1,0,1,0
542.804,210.425,16,1.7,0,0,0
483.604,196.025,7,2.3,0,0,0
511.871,185.358,18,1.1,0,0,0
608.404,197.092,65,1.7,0,0,0
558.804,185.892,63,1.7,0,0,0
333.333,427.667,62,1.3,0,0,0
333.333,469.267,60,1.3,0,0,0
333.333,510.867,60,1.3,0,0,0
333.3,551.402,60,1.3,0,0,0
589.812,428.202,62,1.3,0,0,0
589.812,470.019,60,1.3,0,0,0
589.812,511.388,60,1.3,0,0,0
589.812,552.515,60,1.3,0,0,0
2388.16,204.443,62,1.3,0,0,0
2388.16,246.043,60,1.3,0,0,0
2388.16,287.11,60,1.3,0,0,0
2388.16,327.954,60,1.3,0,0,0
2388.16,369.104,60,1.3,0,0,0
2388.16,410.947,60,1.3,0,0,0
