0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,1
0,15,1
0,16,1
0,17,1
0,18,1
0,19,1
1,0,1
1,7,1
1,13,1
2,0,1
2,7,1
2,13,1
3,0,1
3,7,1
3,13,1
4,0,1
4,7,1
4,13,1
5,0,1
5,7,1
5,13,1
6,0,1
6,7,1
6,13,1
7,0,1
7,7,1
7,13,1
8,0,1
8,7,1
8,13,1
9,0,1
9,7,1
9,13,1
10,0,1
10,7,1
10,13,1
11,0,1
11,7,1
11,13,1
12,0,1
12,7,1
12,13,1
13,0,1
13,7,1
13,13,1
14,0,1
14,7,1
14,13,1
15,0,1
15,7,1
15,13,1
16,0,1
16,7,1
16,13,1
17,0,1
17,7,1
17,13,1
18,0,1
18,7,1
18,13,1
19,0,1
19,7,1
19,13,1
20,0,1
20,7,1
20,13,1
21,0,1
21,7,1
21,13,1
22,0,1
22,1,1
22,2,1
22,3,1
22,4,1
22,5,1
22,6,1
22,7,1
22,8,1
22,9,1
22,10,1
22,11,1
22,12,1
22,13,1
22,14,1
22,15,1
22,16,1
22,17,1
22,18,1
22,19,1
31,0,1
32,0,1
33,0,1
34,0,1
35,0,1
36,0,1
37,0,1
38,0,1
