0,1,1
0,2,1
0,3,1
0,12,1
1,12,1
2,12,1
3,12,1
4,12,1
5,12,1
6,12,1
7,12,1
8,12,1
9,12,1
10,12,1
11,12,1
12,12,1
13,12,1
14,12,1
15,12,1
16,12,1
17,12,1
18,12,1
19,12,1
20,12,1
21,12,1
22,12,1
22,13,1
22,14,1
22,15,1
22,16,1
23,12,1
24,12,1
25,12,1
26,12,1
27,12,1
28,12,1
29,12,1
30,12,1
31,12,1
32,12,1
33,12,1
34,12,1
35,11,1
36,11,1
37,11,1
38,11,1
39,11,1
40,11,1
41,11,1
42,11,1
43,11,1
44,11,1
45,11,1
46,11,1
47,11,1
48,11,1
49,11,1
50,11,1
51,11,1
52,11,1
53,11,1
54,11,1
54,12,1
54,13,1
54,14,1
54,15,1
61,10,1
62,10,1
63,10,1
64,10,1
65,10,1
