0,0,86
0,1,85
0,1,88
0,2,76
0,2,88
0,3,76
0,3,88
0,4,76
0,4,88
0,5,76
0,5,88
0,6,76
0,6,88
0,7,76
0,7,88
0,8,76
0,8,88
0,9,76
0,9,88
0,10,76
0,10,88
0,10,88
0,11,118
0,12,118
0,13,118
0,14,118
0,15,118
1,0,86
1,1,88
1,2,116
1,3,89
1,4,89
1,5,12
1,6,12
1,7,86
1,8,36
1,9,36
1,10,36
1,11,36
1,12,89
1,13,36
1,14,36
1,15,118
2,0,86
2,1,88
2,2,44
2,3,116
2,4,44
2,5,36
2,6,36
2,7,86
2,8,36
2,9,110
2,10,110
2,11,36
2,12,40
2,13,36
2,14,36
2,15,118
3,0,86
3,1,88
3,2,65
3,3,44
3,4,116
3,5,4104
3,6,12
3,7,86
3,8,36
3,9,110
3,10,110
3,11,36
3,12,36
3,13,44
3,14,44
3,15,118
4,0,86
4,1,88
4,2,44
4,3,36
4,4,36
4,5,116
4,6,12
4,7,86
4,8,36
4,9,110
4,10,71
4,11,36
4,12,36
4,13,36
4,14,44
4,15,118
5,0,86
5,1,88
5,2,36
5,3,110
5,4,35
5,5,38
5,6,116
5,7,86
5,8,36
5,9,36
5,10,71
5,11,36
5,12,71
5,12,4
5,12,35
5,13,44
5,14,44
5,15,118
6,0,86
6,1,88
6,2,36
6,3,36
6,4,35
6,5,116
6,6,12
6,7,86
6,8,71
6,9,36
6,10,71
6,11,36
6,12,36
6,13,36
6,13,4
6,13,36
6,13,36
6,14,36
6,15,118
7,0,86
7,1,88
7,2,38
7,3,35
7,4,116
7,5,36
7,6,110
7,7,86
7,8,36
7,9,110
7,10,71
7,11,68
7,12,5
7,12,133
7,13,36
7,13,36
7,13,36
7,13,36
7,13,36
7,13,36
7,13,124
7,14,36
7,14,4
7,14,36
7,14,207
7,15,118
8,0,86
8,1,88
8,2,4104
8,3,116
8,4,4104
8,5,36
8,6,12
8,7,86
8,8,36
8,9,36
8,10,71
8,11,110
8,12,36
8,13,36
8,13,4
8,13,36
8,14,36
8,14,218
8,14,218
8,15,118
9,0,86
9,1,88
9,2,116
9,3,36
9,4,110
9,5,4104
9,6,35
9,7,86
9,8,36
9,9,189
9,10,36
9,10,4
9,10,36
9,10,35
9,10,37
9,10,37
9,11,36
9,11,35
9,11,35
9,11,37
9,11,37
9,12,36
9,12,4
9,12,35
9,12,35
9,13,36
9,14,36
9,14,208
9,15,118
10,0,86
10,1,88
10,2,36
10,3,116
10,4,36
10,5,36
10,6,35
10,7,86
10,8,36
10,9,36
10,9,4
10,10,36
10,10,36
10,10,37
10,10,37
10,10,37
10,10,37
10,11,36
10,11,4
10,11,35
10,11,35
10,11,35
10,11,35
10,11,35
10,11,37
10,11,37
10,11,37
10,12,36
10,12,35
10,12,35
10,12,37
10,12,221
10,13,36
10,13,1232
10,13,1232
10,13,4
10,13,739
10,14,36
10,14,1489
10,15,118
11,0,86
11,1,88
11,2,44
11,3,36
11,4,116
11,5,36
11,6,35
11,7,86
11,8,36
11,8,4
11,9,36
11,10,36
11,10,4
11,10,35
11,11,44
11,12,44
11,12,4
11,13,44
11,13,1232
11,14,36
11,15,118
12,0,86
12,1,88
12,2,36
12,3,4
12,4,44
12,5,116
12,6,36
12,7,86
12,8,71
12,9,36
12,9,4
12,9,37
12,10,36
12,11,44
12,11,4
12,11,35
12,12,36
12,13,44
12,13,1232
12,14,36
12,14,4
12,14,4
12,15,118
13,0,86
13,1,88
13,2,44
13,3,44
13,4,110
13,5,44
13,6,74
13,6,116
13,7,86
13,8,2124
13,9,2124
13,10,67
13,11,44
13,12,36
13,13,44
13,13,1232
13,14,36
13,15,118
14,0,86
14,1,88
14,2,110
14,3,36
14,4,36
14,5,116
14,6,36
14,7,86
14,8,78
14,9,78
14,10,69
14,11,44
14,12,44
14,13,44
14,13,1232
14,14,36
14,15,118
15,0,86
15,1,88
15,2,36
15,3,44
15,4,116
15,5,36
15,6,36
15,7,86
15,8,36
15,9,44
15,10,36
15,11,36
15,12,36
15,13,71
15,13,1232
15,14,71
15,15,118
16,0,86
16,1,88
16,2,36
16,3,116
16,4,36
16,5,110
16,6,36
16,7,86
16,8,89
16,9,44
16,10,330
16,11,44
16,12,36
16,13,36
16,13,1232
16,14,36
16,15,118
17,0,86
17,1,88
17,2,74
17,2,116
17,3,36
17,4,44
17,5,36
17,6,44
17,7,86
17,8,36
17,8,89
17,8,89
17,8,4100
17,9,37
17,9,89
17,10,330
17,11,36
17,12,71
17,13,71
17,13,1232
17,14,36
17,15,118
18,0,86
18,1,88
18,2,44
18,3,116
18,4,4108
18,5,4108
18,5,46
18,6,4108
18,7,86
18,8,37
18,8,89
18,8,5124
18,9,37
18,9,89
18,9,89
18,10,37
18,11,36
18,12,37
18,13,36
18,13,1232
18,14,36
18,15,118
19,0,86
19,1,88
19,2,44
19,3,109
19,3,36
19,4,116
19,5,44
19,6,109
19,6,28
19,6,38
19,7,86
19,8,37
19,8,89
19,8,89
19,8,89
19,8,89
19,8,89
19,8,89
19,9,37
19,9,89
19,9,89
19,10,37
19,11,66
19,12,37
19,12,221
19,13,89
19,13,1232
19,13,1251
19,13,211
19,14,9
19,14,1239
19,15,118
20,0,86
20,1,88
20,2,109
20,2,36
20,2,36
20,3,44
20,4,109
20,4,36
20,4,36
20,5,116
20,5,36
20,5,116
20,6,110
20,7,86
20,8,37
20,9,37
20,9,89
20,10,37
20,11,9
20,12,9
20,13,9
20,13,1232
20,14,9
20,15,118
21,0,86
21,1,88
21,2,65
21,2,218
21,3,109
21,3,44
21,3,44
21,4,109
21,4,44
21,4,36
21,5,109
21,5,36
21,5,36
21,6,116
21,7,86
21,8,37
21,9,37
21,10,9
21,11,9
21,12,9
21,13,9
21,13,1232
21,14,9
21,15,118
22,0,86
22,1,88
22,2,109
22,2,44
22,2,465
22,3,109
22,3,36
22,3,732
22,3,732
22,4,109
22,4,36
22,4,986
22,4,986
22,5,116
22,5,986
22,6,109
22,6,9
22,6,9
22,6,207
22,7,86
22,8,37
22,8,89
22,8,89
22,9,37
22,10,9
22,11,9
22,12,9
22,13,89
22,13,1232
22,14,9
22,15,118
23,0,86
23,1,88
23,2,110
23,3,109
23,3,36
23,4,116
23,5,109
23,5,36
23,6,109
23,6,9
23,6,9
23,6,1240
23,6,1242
23,6,1242
23,7,86
23,8,37
23,9,37
23,10,9
23,11,9
23,12,9
23,13,89
23,13,1232
23,14,9
23,15,118
24,0,86
24,1,88
24,2,109
24,2,36
24,3,116
24,4,44
24,5,109
24,5,46
24,5,46
24,6,109
24,6,9
24,6,9
24,6,1242
24,7,86
24,8,9
24,9,9
24,10,9
24,11,9
24,12,9
24,13,9
24,13,224
24,13,224
24,14,17
24,15,118
25,0,86
25,1,88
25,2,74
25,2,116
25,3,75
25,4,9
25,5,75
25,6,75
25,6,208
25,7,86
25,8,5
25,9,5
25,10,9
25,11,9
25,12,9
25,13,9
25,13,224
25,14,5
25,15,118
26,0,86
26,1,88
26,2,75
26,3,74
26,3,116
26,4,74
26,4,229
26,4,474
26,4,732
26,5,9
26,5,1751
26,6,75
26,6,1242
26,6,1507
26,6,211
26,7,86
26,8,5
26,9,5
26,10,1090
26,11,1090
26,12,44
26,13,44
26,13,224
26,14,44
26,15,118
27,0,86
27,1,88
27,2,9
27,3,75
27,4,75
27,4,116
27,5,75
27,5,89
27,5,89
27,6,9
27,6,1242
27,6,208
27,7,86
27,8,849
27,9,200
27,9,200
27,9,849
27,10,849
27,10,849
27,11,44
27,12,44
27,13,44
27,13,224
27,14,44
27,15,118
28,0,86
28,1,88
28,2,9
28,3,75
28,4,65
28,5,75
28,5,89
28,5,116
28,6,134
28,6,218
28,7,86
28,8,337
28,9,200
28,9,337
28,10,337
28,10,337
28,11,37
28,12,17
28,13,44
28,13,1242
28,13,1242
28,13,224
28,14,37
28,15,118
29,0,86
29,1,88
29,2,75
29,3,74
29,4,75
29,4,65
29,4,110
29,4,99
29,5,75
29,5,89
29,6,75
29,6,1242
29,6,116
29,6,216
29,6,218
29,7,70
29,8,44
29,9,17
29,9,37
29,9,37
29,10,17
29,10,37
29,10,37
29,11,17
29,12,17
29,13,44
29,13,1242
29,13,224
29,14,37
29,15,118
30,0,86
30,1,88
30,2,75
30,3,9
30,4,65
30,4,111
30,5,75
30,5,89
30,5,116
30,6,75
30,6,1242
30,7,70
30,8,44
30,9,17
30,9,37
30,10,44
30,11,44
30,12,44
30,13,44
30,13,1242
30,13,224
30,14,37
30,15,118
31,0,86
31,1,88
31,2,75
31,2,80
31,3,9
31,4,65
31,4,65
31,4,116
31,5,75
31,5,89
31,6,75
31,6,1242
31,7,70
31,8,44
31,9,17
31,10,17
31,10,37
31,10,37
31,11,4104
31,12,4104
31,13,37
31,13,224
31,14,37
31,15,118
32,0,86
32,1,88
32,2,44
32,3,9
32,3,116
32,4,9
32,5,110
32,6,75
32,6,1242
32,7,70
32,8,44
32,9,4104
32,10,44
32,10,37
32,11,37
32,12,37
32,13,44
32,13,224
32,14,44
32,15,118
33,0,86
33,1,88
33,2,75
33,2,80
33,2,89
33,2,116
33,3,75
33,4,9
33,5,75
33,5,89
33,6,75
33,6,1242
33,7,70
33,8,44
33,9,44
33,10,44
33,11,44
33,12,44
33,13,44
33,13,224
33,14,44
33,15,118
34,0,86
34,1,88
34,2,75
34,2,80
34,2,89
34,2,89
34,3,75
34,3,116
34,4,75
34,5,75
34,6,75
34,6,1242
34,7,70
34,8,44
34,9,12
34,10,44
34,11,35
34,12,35
34,13,44
34,13,224
34,14,12
34,15,118
35,0,86
35,1,88
35,2,75
35,2,80
35,3,75
35,4,75
35,4,116
35,5,44
35,6,75
35,6,78
35,6,78
35,6,1242
35,7,70
35,8,44
35,9,12
