85.8537,598.68,16,1.3,0,0,0
84.0172,590.875,7,1.5,0,0,0
113.859,577.561,9,1.5,0,0,0
100.545,580.316,9,1.1,0,0,0
56.4706,516.499,12,1.7,0,0,0
23.4146,597.303,11,1.2,0,0,0
482.525,577.561,24,0.8,0,0,0
590.416,577.561,23,0.8,0,0,0
538.537,596.844,18,1,0,0,0
371.879,592.253,60,1,0,0,0
371.879,623.013,60,1,0,0,0
430.187,528.436,49,1,0,0,0
22.4964,571.593,65,1,0,0,0
150.129,590.416,67,1,0,0,0
110.646,516.958,56,1,0,0,0
121.664,516.958,56,1,0,0,0
55.5524,573.429,50,1,0,0,0
402.181,529.813,39,1.1,0,0,0
639.348,591.793,60,1.1,0,0,0
639.348,556.901,60,1.1,0,0,0
639.348,522.927,60,1.1,0,0,0
639.348,488.034,60,1.1,0,0,0
478.852,604.648,73,0.2,0,0,0
483.443,604.648,71,0.2,0,0,0
488.034,604.648,79,0.2,0,0,0
588.121,603.73,75,0.2,0,0,0
593.171,603.73,76,0.2,0,0,0
581.482,570.89,78,0.2,0,0,0
585.155,570.89,70,0.2,0,0,0
588.369,570.89,70,0.2,0,0,0
272.533,561.067,68,1,0,0,0
304,530.667,62,1,0,0,0
304,562.133,60,1,0,0,0
304,593.6,60,1,0,0,0
304,625.6,60,1,0,0,0
868.808,569.5,19,1,45,0,0
1008.84,565.827,19,1,90,0,0
1037.3,563.072,19,1,135,0,0
1069.9,565.827,19,1,180,0,0
1102.49,563.072,19,1,225,0,0
1146.57,545.626,23,0.8,0,0,1
1147.49,485.023,23,0.8,0,0,0
1147.49,424.421,23,0.8,0,0,1
1033.63,545.626,23,0.8,0,1,0
1034.55,485.942,23,0.8,0,0,0
820.142,552.513,7,2,0,0,0
853.657,552.054,7,2,0,1,0
1687.91,568.318,29,1.2,0,1,0
1724.64,567.4,29,1.2,0,0,0
1743.01,506.339,29,0.9,45,0,0
1748.52,463.641,29,0.9,135,0,0
1606.65,533.426,70,0.9,0,0,0
1622.72,532.049,71,0.9,0,0,0
1580.02,534.344,72,0.9,0,0,0
