0,0,1
0,1,54
0,2,60
0,3,60
0,4,60
0,5,36
0,6,36
0,7,36
0,8,36
0,9,36
1,0,1
1,1,54
1,2,54
1,3,54
1,4,54
1,5,36
1,6,36
1,7,36
1,8,36
1,9,36
2,0,1
2,1,54
2,2,60
2,3,54
2,4,54
2,5,36
2,6,36
2,7,36
2,8,36
2,9,36
3,0,1
3,1,64
3,2,60
3,3,54
3,4,54
3,5,36
3,6,36
3,7,36
3,8,36
3,9,36
4,0,1
4,1,52
4,2,54
4,3,60
4,4,54
4,5,50
4,6,17
4,7,36
4,8,36
4,9,36
5,0,9
5,1,1
5,2,54
5,3,54
5,4,56
5,5,54
5,6,17
5,7,36
5,8,36
5,9,36
5,14,1
6,0,9
6,1,1
6,2,54
6,3,58
6,4,57
6,5,60
6,6,17
6,7,36
6,8,36
6,9,36
6,15,1
7,0,9
7,1,1
7,2,54
7,3,54
7,4,54
7,5,60
7,6,17
7,7,36
7,8,36
7,9,36
7,14,34
7,16,1
8,0,9
8,1,2
8,2,54
8,3,60
8,4,60
8,5,60
8,6,17
8,7,36
8,8,36
8,9,36
8,14,34
8,17,1
9,0,9
9,1,9
9,2,0
9,3,54
9,4,54
9,5,53
9,6,60
9,7,17
9,8,36
9,9,36
9,14,34
9,18,1
10,0,9
10,1,9
10,2,1
10,3,54
10,4,54
10,6,60
10,7,17
10,8,36
10,9,36
10,14,34
10,19,1
11,0,9
11,0,126
11,1,9
11,1,126
11,2,95
11,3,54
11,4,54
11,6,60
11,7,17
11,8,36
11,9,36
11,13,34
11,14,34
11,19,1
12,0,9
12,1,9
12,2,1
12,3,54
12,4,54
12,5,61
12,6,60
12,7,17
12,8,36
12,9,36
12,19,1
13,0,9
13,1,9
13,2,2
13,3,60
13,4,54
13,5,60
13,6,17
13,7,36
13,8,36
13,9,36
13,19,1
14,0,0
14,1,62
14,2,54
14,3,60
14,4,60
14,5,60
14,6,17
14,7,36
14,8,36
14,9,36
14,19,1
15,0,0
15,1,54
15,2,60
15,3,60
15,4,54
15,5,60
15,6,36
15,7,36
15,8,36
15,9,36
16,0,0
16,1,54
16,2,60
16,3,60
16,4,54
16,5,49
16,6,36
16,7,36
16,8,36
16,9,36
17,0,0
17,1,54
17,2,60
17,3,60
17,4,60
17,5,17
17,6,36
17,7,36
17,8,36
17,9,36
17,19,24
18,0,0
18,1,54
18,2,54
18,3,60
18,4,60
18,5,17
18,6,36
18,7,36
18,8,36
18,9,36
18,19,24
19,0,118
19,1,54
19,2,54
19,3,60
19,4,60
19,5,17
19,6,36
19,7,36
19,8,36
19,9,36
19,18,24
20,0,0
20,2,54
20,5,17
20,18,24
21,17,24
22,17,24
23,1,0
23,16,24
24,1,0
24,16,24
25,1,27
25,15,24
26,1,1
26,4,1361
26,14,24
27,4,593
27,5,1909
27,13,26
28,4,593
28,5,1141
28,13,26
29,5,1397
29,12,26
30,5,1653
30,12,26
31,1,1
31,12,26
32,1,1
32,11,26
33,1,0
33,11,26
34,1,0
34,11,26
35,1,0
35,10,26
36,1,0
36,10,26
37,1,0
37,10,26
38,1,0
38,10,26
39,1,7
39,9,26
40,9,26
41,9,26
42,9,26
43,1,27
44,1,27
44,8,26
45,8,26
46,2,27
46,8,26
47,2,27
47,8,26
48,2,27
49,2,27
49,7,26
50,2,27
50,7,26
51,0,27
51,7,26
52,0,27
52,7,26
53,0,27
53,7,26
54,0,27
55,0,0
56,5,26
57,1,1
57,5,26
58,1,1
58,5,26
59,1,1
61,3,1
62,3,1
63,3,1
