0,0,374
0,1,374
0,2,374
0,3,374
0,4,374
0,5,374
0,6,374
0,7,374
0,8,125
0,9,125
0,10,1033
0,10,1034
0,11,1033
0,11,1034
0,12,1033
0,12,1034
0,12,1034
0,13,1
0,13,0
0,14,1078
0,14,1157
0,15,1078
0,15,1148
0,15,1148
0,16,1078
0,16,1148
0,17,1084
0,17,1148
0,18,1078
0,18,1148
0,19,1078
0,19,3205
1,0,113
1,1,9
1,2,9
1,3,104
1,4,104
1,5,116
1,6,116
1,7,116
1,7,81
1,7,81
1,8,9
1,9,104
1,10,1033
1,11,1033
1,12,1033
1,13,1
1,14,54
1,15,60
1,16,56
1,17,3888
1,18,54
1,19,54
2,0,113
2,1,9
2,2,74
2,3,104
2,4,104
2,5,104
2,6,116
2,7,9
2,7,81
2,8,9
2,9,104
2,10,104
2,11,1033
2,12,1033
2,13,1
2,14,54
2,15,54
2,16,53
2,17,53
2,18,60
2,19,54
3,0,113
3,1,104
3,2,9
3,3,9
3,4,104
3,5,104
3,6,116
3,7,9
3,7,81
3,8,9
3,9,9
3,10,10
3,11,10
3,12,10
3,13,1
3,13,2
3,14,60
3,15,54
3,16,1873
3,17,1873
3,18,60
3,19,2096
4,0,113
4,1,74
4,2,74
4,3,9
4,4,9
4,5,104
4,6,104
4,7,9
4,7,81
4,8,9
4,9,9
4,10,1335
4,11,1335
4,12,1335
4,13,1331
4,14,60
4,15,54
4,16,3921
4,17,3921
4,18,60
4,19,2096
5,0,113
5,1,74
5,2,104
5,3,104
5,4,9
5,5,116
5,6,9
5,7,9
5,7,81
5,8,9
5,9,9
5,10,1034
5,11,1034
5,12,1034
5,13,65
5,13,0
5,14,60
5,15,60
5,16,1077
5,17,1077
5,18,54
5,19,54
6,0,113
6,1,74
6,2,104
6,3,104
6,4,104
6,5,9
6,6,9
6,7,116
6,8,9
6,9,104
6,10,104
6,11,9
6,12,9
6,13,1
6,14,54
6,15,54
6,16,54
6,17,54
6,18,54
6,19,54
7,0,113
7,1,74
7,2,104
7,3,104
7,4,104
7,5,74
7,6,104
7,7,9
7,8,104
7,9,104
7,10,9
7,11,9
7,12,556
7,13,1025
7,14,54
7,15,60
7,16,54
7,17,60
7,18,60
7,19,54
8,0,113
8,1,104
8,2,104
8,3,74
8,4,74
8,5,74
8,6,116
8,7,586
8,8,89
8,9,9
8,10,9
8,11,556
8,12,9
8,13,1025
8,14,54
8,15,60
8,16,54
8,17,60
8,18,54
8,19,2096
9,0,113
9,1,104
9,2,104
9,3,74
9,4,44
9,5,115
9,6,116
9,7,44
9,8,89
9,9,9
9,10,104
9,11,9
9,12,9
9,13,1025
9,14,54
9,15,54
9,16,54
9,17,2096
9,18,3889
9,19,2096
10,0,113
10,1,9
10,2,74
10,3,104
10,4,44
10,5,115
10,6,44
10,7,44
10,8,116
10,9,36
10,10,9
10,11,104
10,12,9
10,13,1025
10,14,60
10,15,54
10,16,54
10,17,2096
10,18,2102
10,19,2096
11,0,113
11,1,104
11,2,74
11,3,104
11,4,44
11,5,115
11,6,116
11,7,104
11,8,104
11,9,104
11,10,37
11,11,9
11,12,9
11,13,1025
11,14,2102
11,15,2102
11,16,3892
11,17,2102
11,18,2102
11,19,2102
12,0,114
12,0,355
12,1,76
12,2,76
12,3,67
12,4,105
12,5,115
12,6,105
12,7,105
12,8,97
12,9,104
12,10,9
12,10,10
12,11,9
12,11,10
12,12,9
12,12,10
12,12,10
12,13,1025
12,13,2
12,14,1078
12,14,1157
12,15,1078
12,15,1148
12,16,1078
12,16,1148
12,17,1084
12,17,1148
12,18,1078
12,18,1148
12,18,1148
12,19,1078
12,19,3205
13,0,321
13,1,78
13,2,78
13,3,69
13,4,321
13,4,81
13,4,81
13,5,321
13,6,321
13,7,321
13,8,321
13,9,321
13,10,1089
13,11,1089
13,11,1089
13,12,1089
13,13,1089
13,14,1089
13,15,1089
13,16,1089
13,17,1857
13,18,1089
13,19,1089
13,19,1089
14,0,321
14,0,321
14,1,44
14,2,66
14,3,67
14,3,66
14,4,44
14,4,81
14,5,44
14,6,45
14,7,45
14,8,89
14,9,89
14,10,1858
14,11,1858
14,12,1858
14,13,1858
14,14,1858
14,15,1858
14,16,1858
14,17,1858
14,18,1858
14,19,1858
15,0,321
15,1,44
15,2,110
15,3,110
15,4,44
15,4,81
15,5,45
15,6,45
15,7,89
15,8,110
15,9,110
15,10,9
15,11,9
15,12,9
15,13,9
15,14,9
15,15,9
15,16,9
15,17,9
15,18,9
15,19,9
16,0,65
16,1,44
16,2,110
16,3,44
16,4,44
16,5,45
16,6,45
16,7,89
16,8,110
16,9,110
16,10,2124
16,11,2124
16,12,76
16,13,2124
16,14,2124
16,15,2124
16,16,2124
16,17,2124
16,18,2124
16,19,2124
17,0,65
17,1,77
17,2,77
17,3,77
17,4,77
17,5,77
17,6,89
17,6,81
17,7,89
17,8,45
17,9,45
17,10,1335
17,11,1335
17,12,1335
17,13,54
17,14,1086
17,15,54
17,16,53
17,17,53
17,18,60
17,19,60
18,0,65
18,1,45
18,2,45
18,3,45
18,4,45
18,5,45
18,6,45
18,6,81
18,7,45
18,8,45
18,9,45
18,10,1033
18,11,54
18,11,1033
18,11,1061
18,11,1061
18,12,54
18,12,1025
18,13,103
18,14,94
18,15,54
18,16,60
18,17,54
18,18,60
18,19,60
19,0,65
19,1,45
19,2,45
19,3,84
19,4,45
19,5,45
19,6,45
19,6,81
19,7,45
19,8,110
19,9,110
19,10,1033
19,10,1061
19,11,54
19,11,1033
19,11,1061
19,12,54
19,12,1025
19,13,105
19,14,96
19,15,60
19,16,54
19,17,54
19,18,60
19,19,62
20,0,65
20,1,45
20,2,45
20,3,45
20,4,45
20,5,45
20,6,45
20,6,81
20,6,81
20,7,45
20,8,110
20,9,110
20,10,1033
20,10,1061
20,10,1061
20,11,2102
20,11,1033
20,11,1061
20,12,2102
20,12,1025
20,13,54
20,14,54
20,15,54
20,16,1077
20,17,1077
20,18,2102
20,19,2102
21,0,65
21,1,65
21,2,65
21,3,65
21,4,65
21,5,65
21,6,65
21,7,65
21,8,65
21,9,65
21,10,1033
21,10,10
21,11,1033
