0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,1
0,15,1
0,16,1
0,17,1
0,18,1
0,19,1
1,0,1
1,7,1
1,13,1
1,19,1
2,0,1
2,7,1
2,13,1
2,19,1
3,0,1
3,7,1
3,13,1
3,19,1
4,0,1
4,7,1
4,19,1
5,0,1
5,7,1
5,13,1
5,19,1
6,0,1
6,13,1
6,19,1
7,0,1
7,13,1
7,19,1
8,0,1
8,13,1
8,19,1
9,0,1
9,5,1
9,13,1
9,19,1
10,0,1
10,5,1
10,13,1
10,19,1
11,0,1
11,5,1
11,13,1
11,19,1
12,0,1
12,3,1
12,4,1
12,5,1
12,6,1
12,7,1
12,8,1
12,9,1
12,10,1
12,11,1
12,12,1
12,13,1
12,14,1
12,15,1
12,16,1
12,17,1
12,18,1
12,19,1
13,0,1
13,3,1
13,4,1
13,19,1
14,0,1
14,4,1
14,19,1
15,0,1
15,4,1
15,19,1
16,0,1
16,3,1
16,19,1
17,0,1
17,3,1
17,6,1
17,9,1
17,10,1
17,19,1
18,0,1
18,6,1
18,9,1
18,19,1
19,0,1
19,6,1
19,12,1
19,19,1
20,0,1
20,1,1
20,2,1
20,6,1
20,7,1
20,8,1
20,12,1
20,19,1
21,0,1
21,1,1
21,2,1
21,3,1
21,4,1
21,5,1
21,6,1
21,7,1
21,8,1
21,9,1
21,10,1
21,11,1
21,12,1
21,13,1
21,14,1
21,15,1
21,16,1
21,17,1
21,18,1
21,19,1
